,CODIGO,FECHA,ANO,MES,VALUE,PARTICULA,ABREVIATURA,MEDIDA,LIMITE,COMENTARIO
684,14,2009-01-01,2009.0,1.0,26.290322580645164,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
685,14,2009-02-01,2009.0,2.0,29.445238095238096,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
686,14,2009-03-01,2009.0,3.0,47.693548387096776,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
687,14,2009-04-01,2009.0,4.0,61.6,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
688,14,2009-05-01,2009.0,5.0,62.73359288097887,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
689,14,2009-06-01,2009.0,6.0,63.850738916256155,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
690,14,2009-07-01,2009.0,7.0,66.66820276497695,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
691,14,2009-08-01,2009.0,8.0,70.63713944359105,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
692,14,2009-09-01,2009.0,9.0,62.304761904761904,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
693,14,2009-10-01,2009.0,10.0,30.826314953122516,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
694,14,2009-11-01,2009.0,11.0,28.890476190476193,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
695,14,2009-12-01,2009.0,12.0,27.118602499650887,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
696,14,2010-01-01,2010.0,1.0,31.00534020059637,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
697,14,2010-02-01,2010.0,2.0,40.60081254724112,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
698,14,2010-03-01,2010.0,3.0,51.06442750797589,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
699,14,2010-04-01,2010.0,4.0,62.6252052545156,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
700,14,2010-05-01,2010.0,5.0,66.10138248847926,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
701,14,2010-06-01,2010.0,6.0,59.891983345062165,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
702,14,2010-07-01,2010.0,7.0,68.28423304805793,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
703,14,2010-08-01,2010.0,8.0,62.428475422427034,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
704,14,2010-09-01,2010.0,9.0,46.156410256410254,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
705,14,2010-10-01,2010.0,10.0,32.71224152191894,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
706,14,2010-11-01,2010.0,11.0,28.790976265114193,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
707,14,2010-12-01,2010.0,12.0,19.667588325652844,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
708,14,2011-01-01,2011.0,1.0,21.313364055299537,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
709,14,2011-02-01,2011.0,2.0,29.459576138147565,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
710,14,2011-03-01,2011.0,3.0,49.50691244239631,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
711,14,2011-04-01,2011.0,4.0,59.8937074829932,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
712,14,2011-05-01,2011.0,5.0,59.447205890142484,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
713,14,2011-06-01,2011.0,6.0,65.6047619047619,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
714,14,2011-07-01,2011.0,7.0,69.10912442396314,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
715,14,2011-08-01,2011.0,8.0,63.13133640552996,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
716,14,2011-09-01,2011.0,9.0,50.364285714285714,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
717,14,2011-10-01,2011.0,10.0,33.97926267281106,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
718,14,2011-11-01,2011.0,11.0,21.36190476190476,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
719,14,2011-12-01,2011.0,12.0,16.443241167434717,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
720,14,2012-01-01,2012.0,1.0,15.122119815668203,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
721,14,2012-02-01,2012.0,2.0,34.16484869809993,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
722,14,2012-03-01,2012.0,3.0,43.066820276497694,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
723,14,2012-04-01,2012.0,4.0,56.57857142857143,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
724,14,2012-05-01,2012.0,5.0,53.57142857142857,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
725,14,2012-06-01,2012.0,6.0,57.360837438423644,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
726,14,2012-07-01,2012.0,7.0,64.76497695852535,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
727,14,2012-08-01,2012.0,8.0,53.705069124423964,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
728,14,2012-09-01,2012.0,9.0,48.114285714285714,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
729,14,2012-10-01,2012.0,10.0,26.258064516129032,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
730,14,2012-11-01,2012.0,11.0,24.088669950738915,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
731,14,2012-12-01,2012.0,12.0,17.716589861751153,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
732,14,2013-01-01,2013.0,1.0,26.553105113012947,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
733,14,2013-02-01,2013.0,2.0,35.67091836734694,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
734,14,2013-03-01,2013.0,3.0,48.122119815668206,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
735,14,2013-04-01,2013.0,4.0,58.86666666666667,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
736,14,2013-05-01,2013.0,5.0,65.02995391705069,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
737,14,2013-06-01,2013.0,6.0,74.01847290640394,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
738,14,2013-07-01,2013.0,7.0,82.81797235023042,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
739,14,2013-08-01,2013.0,8.0,73.94700460829493,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
740,14,2013-09-01,2013.0,9.0,53.43571428571429,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
741,14,2013-10-01,2013.0,10.0,29.112903225806452,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
742,14,2013-11-01,2013.0,11.0,29.51666666666667,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
743,14,2013-12-01,2013.0,12.0,21.578341013824886,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
744,14,2014-01-01,2014.0,1.0,34.41244239631337,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
745,14,2014-02-01,2014.0,2.0,41.02295918367347,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
746,14,2014-03-01,2014.0,3.0,50.56221198156682,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
747,14,2014-04-01,2014.0,4.0,53.614285714285714,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
748,14,2014-05-01,2014.0,5.0,72.26267281105991,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
749,14,2014-06-01,2014.0,6.0,76.13333333333333,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
750,14,2014-07-01,2014.0,7.0,76.29877112135178,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
751,14,2014-08-01,2014.0,8.0,71.50826314953123,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
752,14,2014-09-01,2014.0,9.0,52.642857142857146,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
753,14,2014-10-01,2014.0,10.0,34.873271889400925,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
754,14,2014-11-01,2014.0,11.0,36.00238095238095,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
755,14,2014-12-01,2014.0,12.0,21.768018433179723,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
756,14,2015-01-01,2015.0,1.0,22.73502304147465,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
757,14,2015-02-01,2015.0,2.0,47.7780612244898,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
758,14,2015-03-01,2015.0,3.0,45.47235023041475,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
759,14,2015-04-01,2015.0,4.0,64.48392857142856,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
760,14,2015-05-01,2015.0,5.0,70.41705069124424,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
761,14,2015-06-01,2015.0,6.0,82.29761904761905,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
762,14,2015-07-01,2015.0,7.0,77.66589861751152,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
763,14,2015-08-01,2015.0,8.0,69.26267281105991,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
764,14,2015-09-01,2015.0,9.0,56.42857142857143,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
765,14,2015-10-01,2015.0,10.0,32.09907834101382,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
766,14,2015-11-01,2015.0,11.0,24.133333333333333,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
767,14,2015-12-01,2015.0,12.0,14.506912442396313,Ozono,O3 ,μg/m 3,120,Máxima diaria de las medias móviles octohorarias; no podrá superarse en más de 25 días por cada año civil de promedio en un periodo de 3 años
768,30,2008-01-01,2008.0,1.0,0.8296296296296297,Benceno,BEN,μg/m 3,5,Media anual
769,30,2008-02-01,2008.0,2.0,0.7074074074074074,Benceno,BEN,μg/m 3,5,Media anual
770,30,2008-03-01,2008.0,3.0,0.4967948717948719,Benceno,BEN,μg/m 3,5,Media anual
771,30,2008-04-01,2008.0,4.0,0.36481481481481487,Benceno,BEN,μg/m 3,5,Media anual
772,30,2008-05-01,2008.0,5.0,0.3016129032258064,Benceno,BEN,μg/m 3,5,Media anual
773,30,2008-06-01,2008.0,6.0,0.3482142857142857,Benceno,BEN,μg/m 3,5,Media anual
774,30,2008-07-01,2008.0,7.0,0.39032258064516134,Benceno,BEN,μg/m 3,5,Media anual
775,30,2008-08-01,2008.0,8.0,0.3925925925925927,Benceno,BEN,μg/m 3,5,Media anual
776,30,2008-09-01,2008.0,9.0,0.38500000000000006,Benceno,BEN,μg/m 3,5,Media anual
777,30,2008-10-01,2008.0,10.0,0.517741935483871,Benceno,BEN,μg/m 3,5,Media anual
778,30,2008-11-01,2008.0,11.0,0.6816666666666665,Benceno,BEN,μg/m 3,5,Media anual
779,30,2008-12-01,2008.0,12.0,0.9580645161290322,Benceno,BEN,μg/m 3,5,Media anual
780,30,2009-01-01,2009.0,1.0,0.7096774193548386,Benceno,BEN,μg/m 3,5,Media anual
781,30,2009-02-01,2009.0,2.0,0.7553571428571428,Benceno,BEN,μg/m 3,5,Media anual
782,30,2009-03-01,2009.0,3.0,0.6492213570634038,Benceno,BEN,μg/m 3,5,Media anual
783,30,2009-04-01,2009.0,4.0,0.39907407407407414,Benceno,BEN,μg/m 3,5,Media anual
784,30,2009-05-01,2009.0,5.0,0.4258064516129033,Benceno,BEN,μg/m 3,5,Media anual
785,30,2009-06-01,2009.0,6.0,0.4519047619047618,Benceno,BEN,μg/m 3,5,Media anual
786,30,2009-07-01,2009.0,7.0,0.4419354838709678,Benceno,BEN,μg/m 3,5,Media anual
787,30,2009-08-01,2009.0,8.0,0.40606641123882503,Benceno,BEN,μg/m 3,5,Media anual
788,30,2009-09-01,2009.0,9.0,0.3676923076923077,Benceno,BEN,μg/m 3,5,Media anual
789,30,2009-10-01,2009.0,10.0,0.7443548387096774,Benceno,BEN,μg/m 3,5,Media anual
790,30,2009-11-01,2009.0,11.0,0.700595238095238,Benceno,BEN,μg/m 3,5,Media anual
791,30,2009-12-01,2009.0,12.0,1.3633820706134387,Benceno,BEN,μg/m 3,5,Media anual
792,30,2010-01-01,2010.0,1.0,0.9829842605578931,Benceno,BEN,μg/m 3,5,Media anual
793,30,2010-02-01,2010.0,2.0,0.9250457875457876,Benceno,BEN,μg/m 3,5,Media anual
794,30,2010-03-01,2010.0,3.0,0.8127584780810588,Benceno,BEN,μg/m 3,5,Media anual
795,30,2010-04-01,2010.0,4.0,0.6163984674329502,Benceno,BEN,μg/m 3,5,Media anual
796,30,2010-05-01,2010.0,5.0,0.5087875417130144,Benceno,BEN,μg/m 3,5,Media anual
797,30,2010-06-01,2010.0,6.0,0.5233333333333333,Benceno,BEN,μg/m 3,5,Media anual
798,30,2010-07-01,2010.0,7.0,0.6203559510567298,Benceno,BEN,μg/m 3,5,Media anual
799,30,2010-08-01,2010.0,8.0,0.5178123399897595,Benceno,BEN,μg/m 3,5,Media anual
800,30,2010-09-01,2010.0,9.0,0.7576178577377979,Benceno,BEN,μg/m 3,5,Media anual
801,30,2010-10-01,2010.0,10.0,0.9348078111481893,Benceno,BEN,μg/m 3,5,Media anual
802,30,2010-11-01,2010.0,11.0,0.9853974335583531,Benceno,BEN,μg/m 3,5,Media anual
803,30,2010-12-01,2010.0,12.0,1.1270553701643802,Benceno,BEN,μg/m 3,5,Media anual
804,30,2011-01-01,2011.0,1.0,1.1664282575387508,Benceno,BEN,μg/m 3,5,Media anual
805,30,2011-02-01,2011.0,2.0,1.1071027737694403,Benceno,BEN,μg/m 3,5,Media anual
806,30,2011-03-01,2011.0,3.0,0.7810917480327938,Benceno,BEN,μg/m 3,5,Media anual
807,30,2011-04-01,2011.0,4.0,0.6376053639846744,Benceno,BEN,μg/m 3,5,Media anual
808,30,2011-05-01,2011.0,5.0,0.5123008418132631,Benceno,BEN,μg/m 3,5,Media anual
809,30,2011-06-01,2011.0,6.0,0.5804716900808855,Benceno,BEN,μg/m 3,5,Media anual
810,30,2011-07-01,2011.0,7.0,0.4814856012853788,Benceno,BEN,μg/m 3,5,Media anual
811,30,2011-08-01,2011.0,8.0,0.4939735508589791,Benceno,BEN,μg/m 3,5,Media anual
812,30,2011-09-01,2011.0,9.0,0.8211507936507937,Benceno,BEN,μg/m 3,5,Media anual
813,30,2011-10-01,2011.0,10.0,0.9180465949820787,Benceno,BEN,μg/m 3,5,Media anual
814,30,2011-11-01,2011.0,11.0,0.9658730158730159,Benceno,BEN,μg/m 3,5,Media anual
815,30,2011-12-01,2011.0,12.0,1.2978494623655916,Benceno,BEN,μg/m 3,5,Media anual
816,30,2012-01-01,2012.0,1.0,1.4026881720430104,Benceno,BEN,μg/m 3,5,Media anual
817,30,2012-02-01,2012.0,2.0,0.9484811165845648,Benceno,BEN,μg/m 3,5,Media anual
818,30,2012-03-01,2012.0,3.0,0.720967741935484,Benceno,BEN,μg/m 3,5,Media anual
819,30,2012-04-01,2012.0,4.0,0.4805555555555556,Benceno,BEN,μg/m 3,5,Media anual
820,30,2012-05-01,2012.0,5.0,0.5510752688172044,Benceno,BEN,μg/m 3,5,Media anual
821,30,2012-06-01,2012.0,6.0,0.5616666666666666,Benceno,BEN,μg/m 3,5,Media anual
822,30,2012-07-01,2012.0,7.0,0.5806451612903226,Benceno,BEN,μg/m 3,5,Media anual
823,30,2012-08-01,2012.0,8.0,0.6365591397849463,Benceno,BEN,μg/m 3,5,Media anual
824,30,2012-09-01,2012.0,9.0,0.7072222222222222,Benceno,BEN,μg/m 3,5,Media anual
825,30,2012-10-01,2012.0,10.0,1.0999999999999999,Benceno,BEN,μg/m 3,5,Media anual
826,30,2012-11-01,2012.0,11.0,0.9493869731800765,Benceno,BEN,μg/m 3,5,Media anual
827,30,2012-12-01,2012.0,12.0,1.293010752688172,Benceno,BEN,μg/m 3,5,Media anual
828,30,2013-01-01,2013.0,1.0,1.1973886328725039,Benceno,BEN,μg/m 3,5,Media anual
829,30,2013-02-01,2013.0,2.0,0.886904761904762,Benceno,BEN,μg/m 3,5,Media anual
830,30,2013-03-01,2013.0,3.0,0.5887096774193549,Benceno,BEN,μg/m 3,5,Media anual
831,30,2013-04-01,2013.0,4.0,0.5233333333333333,Benceno,BEN,μg/m 3,5,Media anual
832,30,2013-05-01,2013.0,5.0,0.4725806451612904,Benceno,BEN,μg/m 3,5,Media anual
833,30,2013-06-01,2013.0,6.0,0.45,Benceno,BEN,μg/m 3,5,Media anual
834,30,2013-07-01,2013.0,7.0,0.5204301075268817,Benceno,BEN,μg/m 3,5,Media anual
835,30,2013-08-01,2013.0,8.0,0.46774193548387116,Benceno,BEN,μg/m 3,5,Media anual
836,30,2013-09-01,2013.0,9.0,0.6772222222222223,Benceno,BEN,μg/m 3,5,Media anual
837,30,2013-10-01,2013.0,10.0,0.8758064516129034,Benceno,BEN,μg/m 3,5,Media anual
838,30,2013-11-01,2013.0,11.0,0.7683333333333332,Benceno,BEN,μg/m 3,5,Media anual
839,30,2013-12-01,2013.0,12.0,1.1161846496106784,Benceno,BEN,μg/m 3,5,Media anual
840,30,2014-01-01,2014.0,1.0,0.7989247311827956,Benceno,BEN,μg/m 3,5,Media anual
841,30,2014-02-01,2014.0,2.0,0.7238095238095239,Benceno,BEN,μg/m 3,5,Media anual
842,30,2014-03-01,2014.0,3.0,0.6838709677419353,Benceno,BEN,μg/m 3,5,Media anual
843,30,2014-04-01,2014.0,4.0,0.5016283524904214,Benceno,BEN,μg/m 3,5,Media anual
844,30,2014-05-01,2014.0,5.0,0.3897252090800478,Benceno,BEN,μg/m 3,5,Media anual
845,30,2014-06-01,2014.0,6.0,0.44000000000000006,Benceno,BEN,μg/m 3,5,Media anual
846,30,2014-07-01,2014.0,7.0,0.42178494623655916,Benceno,BEN,μg/m 3,5,Media anual
847,30,2014-08-01,2014.0,8.0,0.3789988876529478,Benceno,BEN,μg/m 3,5,Media anual
848,30,2014-09-01,2014.0,9.0,0.5586666666666666,Benceno,BEN,μg/m 3,5,Media anual
849,30,2014-10-01,2014.0,10.0,0.9112007168458781,Benceno,BEN,μg/m 3,5,Media anual
850,30,2014-11-01,2014.0,11.0,0.8755555555555556,Benceno,BEN,μg/m 3,5,Media anual
851,30,2014-12-01,2014.0,12.0,1.1951612903225806,Benceno,BEN,μg/m 3,5,Media anual
852,30,2015-01-01,2015.0,1.0,1.3064516129032258,Benceno,BEN,μg/m 3,5,Media anual
853,30,2015-02-01,2015.0,2.0,0.7148809523809526,Benceno,BEN,μg/m 3,5,Media anual
854,30,2015-03-01,2015.0,3.0,0.753225806451613,Benceno,BEN,μg/m 3,5,Media anual
855,30,2015-04-01,2015.0,4.0,0.45166666666666666,Benceno,BEN,μg/m 3,5,Media anual
856,30,2015-05-01,2015.0,5.0,0.40913978494623654,Benceno,BEN,μg/m 3,5,Media anual
857,30,2015-06-01,2015.0,6.0,0.43024691358024697,Benceno,BEN,μg/m 3,5,Media anual
858,30,2015-07-01,2015.0,7.0,0.5978494623655913,Benceno,BEN,μg/m 3,5,Media anual
859,30,2015-08-01,2015.0,8.0,0.4129032258064516,Benceno,BEN,μg/m 3,5,Media anual
860,30,2015-09-01,2015.0,9.0,0.5155555555555557,Benceno,BEN,μg/m 3,5,Media anual
861,30,2015-10-01,2015.0,10.0,0.8752688172043012,Benceno,BEN,μg/m 3,5,Media anual
862,30,2015-11-01,2015.0,11.0,1.3355555555555554,Benceno,BEN,μg/m 3,5,Media anual
863,30,2015-12-01,2015.0,12.0,1.3913978494623656,Benceno,BEN,μg/m 3,5,Media anual
